customer_id,customer_name,city,customer_type
1161,Qori Haryanti,Tangerang,Individual
1162,Galih Najmudin,Bandung,Individual
1163,"R. Jinawi Sitorus, S.E.",Bekasi,Individual
1164,Siska Hakim,Jakarta,Individual
1165,Jabal Saefullah,Bekasi,Business
1166,Prabawa Narpati,Cirebon,Individual
1167,R. Nurul Irawan,Tangerang,Individual
1168,Luwes Fujiati,Padang,Individual
1169,"Ikhsan Waskita, S.Farm",Jambi,Business
1170,Kiandra Ardianto,Surabaya,Individual
1171,Kasusra Pangestu,Cirebon,Business
1172,"Kasiyah Budiman, S.Psi",Lampung,Individual
1173,"Dr. Dadap Budiyanto, S.Ked",Jakarta,Individual
1174,"Oskar Prayoga, S.H.",Lampung,Individual
1175,"Jelita Saragih, S.E.I",Semarang,Individual
1176,Harjo Mardhiyah,Batam,Business
1177,Tgk. Eli Haryanto,Surabaya,Individual
1178,"Cut Ifa Siregar, M.M.",Jakarta,Business
1179,"Putri Riyanti, M.TI.",Semarang,Individual
1180,Maya Mansur,Batam,Business
1181,Nurul Tamba,Jakarta,Business
1182,"Sutan Catur Waskita, S.Ked",Batam,Individual
1183,Darmana Mustofa,Yogyakarta,Business
1184,Oskar Damanik,Malang,Individual
1185,Drs. Ella Maheswara,Solo,Business
1186,Tania Yulianti,Surabaya,Business
1187,"Dt. Harimurti Uyainah, S.T.",Solo,Individual
1188,"Dr. Leo Hardiansyah, M.Ak",Depok,Business
1189,Mitra Kurniawan,Semarang,Individual
1190,"Raihan Damanik, S.Gz",Bandung,Business
1191,"Calista Agustina, M.M.",Batam,Individual
1192,Dewi Pudjiastuti,Bogor,Individual
1193,Nabila Mangunsong,Surabaya,Business
1194,Marsito Usamah,Batam,Individual
1195,Gada Andriani,Jambi,Individual
1196,"Baktianto Wijayanti, M.TI.",Jakarta,Individual
1197,Sarah Sudiati,Bengkulu,Individual
1198,"Dina Andriani, S.IP",Palembang,Individual
1199,H. Lasmanto Lazuardi,Jakarta,Individual
1200,Calista Kurniawan,Pekanbaru,Individual
1201,Faizah Sudiati,Jakarta,Individual
1202,Prayogo Saptono,Solo,Individual
1203,"Drs. Farah Tamba, S.Farm",Yogyakarta,Individual
1204,Elisa Gunarto,Lampung,Individual
1205,drg. Viktor Pranowo,Jakarta,Individual
1206,"Novi Sitompul, S.H.",Bekasi,Individual
1207,Adinata Winarsih,Pekanbaru,Business
1208,Umaya Kusumo,Jambi,Individual
1209,"Ir. Salsabila Lailasari, S.E.I",Sidoarjo,Business
1210,Purwadi Melani,Tangerang,Business
1211,Nyoman Januar,Depok,Individual
1212,Syahrini Pradipta,Malang,Individual
1213,Ida Saptono,Tangerang,Business
1214,Alika Januar,Jambi,Individual
1215,"R. Azalea Siregar, S.I.Kom",Cirebon,Individual
1216,"Ir. Galar Aryani, S.IP",Surabaya,Individual
1217,Soleh Gunawan,Surabaya,Individual
1218,Simon Mandala,Depok,Individual
1219,"Marsudi Narpati, S.Psi",Medan,Individual
1220,Maida Oktaviani,Lampung,Business
1221,Uchita Iswahyudi,Tangerang,Individual
1222,Yulia Siregar,Palembang,Individual
1223,Balijan Wacana,Surabaya,Individual
1224,Mutia Saputra,Bengkulu,Individual
1225,"drg. Shakila Kuswandari, S.Farm",Surabaya,Individual
1226,"Timbul Marbun, S.IP",Depok,Individual
1227,Mursinin Halim,Solo,Individual
1228,"R. Ciaobella Agustina, M.Farm",Semarang,Individual
1229,Wani Purnawati,Bandung,Business
1230,"Ismail Najmudin, M.Ak",Jakarta,Individual
1231,Victoria Tamba,Depok,Individual
1232,Cut Zelda Mustofa,Batam,Business
1233,Nova Kusumo,Semarang,Business
1234,Maida Gunawan,Padang,Individual
1235,Elon Yolanda,Cirebon,Individual
1236,Amalia Wastuti,Bekasi,Individual
1237,KH. Paiman Permata,Semarang,Business
1238,"Padmi Prasetyo, S.Psi",Depok,Individual
1239,Dr. Malik Safitri,Padang,Individual
1240,Ian Wijayanti,Malang,Business
1241,"Hilda Laksmiwati, S.I.Kom",Cirebon,Individual
1242,"Murti Yuniar, S.Sos",Sidoarjo,Individual
1243,Salman Puspita,Bengkulu,Business
1244,Cut Ajeng Yuniar,Lampung,Individual
1245,Johan Halimah,Tangerang,Individual
1246,"Dr. Eli Hutagalung, M.Kom.",Batam,Individual
1247,Halima Sitompul,Cirebon,Individual
1248,Alika Mayasari,Tangerang,Individual
1249,Kunthara Yuniar,Jambi,Individual
1250,Latika Prakasa,Bekasi,Individual
1251,Jagaraga Handayani,Lampung,Business
1252,"Drs. Ikin Irawan, M.Kom.",Lampung,Individual
1253,Iriana Lazuardi,Jakarta,Individual
1254,Uli Yolanda,Yogyakarta,Individual
1255,Baktiono Waskita,Bandung,Individual
1256,Ani Puspita,Sidoarjo,Business
1257,Dt. Rudi Iswahyudi,Jakarta,Individual
1258,"Drs. Yoga Safitri, S.Pd",Sidoarjo,Individual
1259,Dr. Danang Yolanda,Depok,Business
1260,"Jaga Siregar, S.I.Kom",Batam,Individual
1261,"Cut Yuliana Prasetyo, M.M.",Padang,Business
1262,Putri Safitri,Surabaya,Individual
1263,Dr. Tina Wahyuni,Jakarta,Individual
1264,Tina Hartati,Pekanbaru,Individual
1265,Bakti Wahyuni,Pekanbaru,Individual
1266,Ade Siregar,Tangerang,Individual
1267,Yance Usada,Medan,Individual
1268,"T. Kuncara Nurdiyanti, S.I.Kom",Cirebon,Business
1269,"Cici Gunawan, S.E.",Jakarta,Business
1270,Dina Wasita,Tangerang,Individual
1271,Dodo Suryatmi,Bengkulu,Individual
1272,Dacin Lazuardi,Medan,Individual
1273,"drg. Gasti Haryanti, S.Kom",Malang,Individual
1274,"Jessica Kurniawan, S.Farm",Semarang,Individual
1275,Wira Usada,Medan,Business
1276,"Hj. Rini Maheswara, M.M.",Sidoarjo,Business
1277,Sakura Rahmawati,Medan,Individual
1278,R.M. Yoga Mandasari,Padang,Individual
1279,Karta Hardiansyah,Bekasi,Individual
1280,dr. Salman Padmasari,Semarang,Individual
1281,Oni Nugroho,Jakarta,Business
1282,"Ratna Natsir, S.E.I",Pekanbaru,Individual
1283,Harsanto Wahyuni,Jakarta,Business
1284,Ir. Janet Mayasari,Bengkulu,Individual
1285,Lili Sudiati,Yogyakarta,Business
1286,"Vanesa Prayoga, S.T.",Bengkulu,Business
1287,Jasmin Sihombing,Surabaya,Business
1288,Yani Mansur,Jambi,Individual
1289,Hendri Suartini,Semarang,Individual
1290,"Ulva Mulyani, S.Pd",Semarang,Business
1291,"Drs. Zelda Sihotang, M.Pd",Depok,Individual
1292,"Darimin Pangestu, S.Kom",Bengkulu,Business
1293,Tgk. Silvia Situmorang,Jambi,Business
1294,"Cahyadi Yulianti, S.E.",Padang,Individual
1295,Dr. Marsito Uyainah,Yogyakarta,Individual
1296,Titin Latupono,Depok,Individual
1297,"Tgk. Kanda Kuswandari, M.Farm",Bekasi,Individual
1298,Hj. Titin Agustina,Cirebon,Individual
1299,"Pangeran Nasyidah, S.Pd",Tangerang,Individual
1300,"drg. Yani Budiman, M.TI.",Padang,Individual
1301,Ajiono Wibowo,Tangerang,Business
1302,Asmadi Winarsih,Depok,Business
1303,Daliono Santoso,Palembang,Business
1304,"KH. Caraka Suwarno, S.T.",Surabaya,Individual
1305,Salman Halim,Tangerang,Individual
1306,"Violet Sihombing, S.Kom",Yogyakarta,Individual
1307,"Dr. Anggabaya Tamba, M.M.",Pekanbaru,Individual
1308,Latif Wulandari,Solo,Individual
1309,"Putri Prasetyo, M.Pd",Cirebon,Business
1310,Gilda Melani,Bengkulu,Business
1311,"KH. Raditya Suwarno, S.Gz",Malang,Business
1312,Kayla Agustina,Jakarta,Individual
1313,"Ir. Galar Puspasari, S.Gz",Medan,Business
1314,Paiman Ramadan,Batam,Individual
1315,Lukman Handayani,Depok,Individual
1316,"R.A. Siska Yuliarti, S.I.Kom",Batam,Individual
1317,"Drs. Kenes Suartini, S.Kom",Tangerang,Individual
1318,"H. Yoga Nababan, S.Pd",Medan,Individual
1319,Elma Zulaika,Lampung,Individual
1320,Cengkir Natsir,Batam,Individual
1321,"Oliva Lazuardi, S.Sos",Bogor,Business
1322,Ikhsan Setiawan,Tangerang,Individual
1323,T. Cager Marpaung,Jakarta,Individual
1324,Tgk. Agnes Sitompul,Depok,Individual
1325,Titin Mangunsong,Depok,Individual
1326,Candra Sinaga,Sidoarjo,Individual
1327,Cut Vicky Utami,Padang,Business
1328,Hj. Ilsa Lestari,Bandung,Individual
1329,"Drs. Kunthara Tamba, S.Pt",Lampung,Individual
1330,"H. Galiono Novitasari, S.H.",Cirebon,Individual
1331,Karma Hidayat,Bekasi,Individual
1332,"Dr. Capa Agustina, M.Pd",Cirebon,Individual
1333,dr. Bakiman Tampubolon,Yogyakarta,Business
1334,Tasdik Prabowo,Surabaya,Individual
1335,"Gamblang Sitompul, S.I.Kom",Cirebon,Business
1336,Gasti Safitri,Jakarta,Individual
1337,drg. Kanda Yulianti,Cirebon,Business
1338,Balijan Winarsih,Surabaya,Individual
1339,Melinda Permadi,Bengkulu,Individual
1340,"Luwes Oktaviani, S.H.",Solo,Individual
1341,Mahmud Sinaga,Tangerang,Individual
1342,Wulan Latupono,Jakarta,Individual
1343,Hamima Namaga,Solo,Individual
1344,"Intan Dongoran, M.TI.",Palembang,Individual
1345,"dr. Oliva Melani, M.M.",Tangerang,Individual
1346,Aurora Sihombing,Batam,Business
1347,"Dadi Sinaga, M.TI.",Tangerang,Business
1348,Warta Kuswoyo,Surabaya,Individual
1349,Yahya Nasyiah,Pekanbaru,Individual
1350,Dt. Luis Haryanto,Bogor,Individual
1351,Mumpuni Usamah,Solo,Individual
1352,"Sutan Saka Anggraini, S.IP",Bogor,Business
1353,Kawaya Fujiati,Palembang,Individual
1354,"Rendy Hidayanto, S.E.I",Bogor,Business
1355,Jagaraga Sitompul,Jambi,Individual
1356,Bakianto Hidayanto,Padang,Individual
1357,Cemani Ramadan,Padang,Business
1358,R. Kamal Pradana,Lampung,Individual
1359,Laila Wibisono,Depok,Individual
1360,Siti Waskita,Batam,Individual
1361,Iriana Budiyanto,Pekanbaru,Individual
1362,Samiah Lazuardi,Semarang,Individual
1363,Dt. Maras Safitri,Jambi,Individual
1364,Praba Padmasari,Medan,Business
1365,Naradi Hidayanto,Medan,Business
1366,Olivia Kurniawan,Cirebon,Individual
1367,Winda Sihombing,Bandung,Business
1368,Puti Intan Farida,Lampung,Individual
1369,Lala Wijayanti,Semarang,Business
1370,Jasmani Manullang,Yogyakarta,Individual
1371,Sutan Cahya Wijaya,Bekasi,Individual
1372,"KH. Samsul Palastri, S.Pd",Jambi,Individual
1373,"Cakrabirawa Salahudin, S.I.Kom",Yogyakarta,Individual
1374,Kadir Puspita,Palembang,Business
1375,Bancar Gunarto,Bekasi,Individual
1376,Kemal Riyanti,Malang,Business
1377,Paulin Pudjiastuti,Cirebon,Individual
1378,Gaduh Pranowo,Surabaya,Individual
1379,"Ulya Situmorang, S.Kom",Semarang,Business
1380,Septi Mulyani,Bengkulu,Individual
1381,Caraka Nashiruddin,Depok,Individual
1382,Latif Ramadan,Padang,Business
1383,Balijan Najmudin,Solo,Individual
1384,"Raharja Purnawati, S.Gz",Bogor,Individual
1385,"Drs. Malika Yuliarti, M.Pd",Bandung,Individual
1386,Elvin Winarsih,Palembang,Business
1387,Dwi Januar,Medan,Individual
1388,Olga Prastuti,Cirebon,Individual
1389,Julia Tamba,Sidoarjo,Individual
1390,Mumpuni Yolanda,Sidoarjo,Business
1391,Baktianto Suryono,Cirebon,Individual
1392,Puti Febi Simanjuntak,Malang,Individual
1393,Mila Sitompul,Surabaya,Business
1394,Hj. Ina Padmasari,Jakarta,Individual
1395,Karya Purnawati,Bengkulu,Individual
1396,Yani Sihotang,Padang,Individual
1397,Ella Ardianto,Bekasi,Individual
1398,Hilda Prasetya,Bekasi,Business
1399,"Ulya Yuniar, S.Farm",Lampung,Business
1400,Zaenab Tarihoran,Malang,Business
1401,Mustika Sitompul,Yogyakarta,Business
1402,Malika Hassanah,Jakarta,Individual
1403,Vicky Samosir,Jakarta,Individual
1404,Puspa Kurniawan,Malang,Individual
1405,Mariadi Sudiati,Surabaya,Business
1406,Saadat Setiawan,Pekanbaru,Individual
1407,"R. Paulin Napitupulu, S.T.",Malang,Individual
1408,"Sari Hutagalung, S.Pt",Pekanbaru,Business
1409,Samsul Mayasari,Bogor,Business
1410,"Among Prastuti, M.Farm",Bekasi,Business
1411,Vivi Rahayu,Malang,Individual
1412,Umaya Firgantoro,Bogor,Individual
1413,T. Kenari Namaga,Malang,Individual
1414,Safina Maryadi,Jambi,Business
1415,Kania Prasetyo,Depok,Individual
1416,"Drs. Oskar Siregar, S.E.I",Surabaya,Individual
1417,Olivia Melani,Solo,Individual
1418,Hasta Utama,Cirebon,Business
1419,Dt. Mujur Permadi,Medan,Individual
1420,"Ir. Silvia Marbun, M.TI.",Batam,Individual
1421,Ivan Manullang,Solo,Individual
1422,Karya Pratiwi,Malang,Individual
1423,"Teddy Maulana, M.Kom.",Sidoarjo,Business
1424,Azalea Prasetya,Semarang,Individual
1425,"drg. Daru Haryanto, S.T.",Lampung,Individual
1426,Gina Gunarto,Surabaya,Business
1427,"Danang Maryati, S.I.Kom",Yogyakarta,Business
1428,Nadine Hasanah,Depok,Individual
1429,Arta Yulianti,Semarang,Business
1430,Ciaobella Nurdiyanti,Batam,Individual
1431,"Radit Saefullah, S.T.",Depok,Individual
1432,Drs. Qori Natsir,Jambi,Individual
1433,Safina Waluyo,Medan,Business
1434,Rini Yolanda,Yogyakarta,Individual
1435,"Puti Padma Ramadan, S.Sos",Yogyakarta,Business
1436,Kariman Waskita,Palembang,Individual
1437,Yuliana Situmorang,Cirebon,Individual
1438,Widya Laksmiwati,Malang,Individual
1439,Cut Olivia Mandala,Medan,Business
1440,Eli Pradana,Sidoarjo,Individual
1441,Kamidin Yuniar,Sidoarjo,Individual
1442,Gabriella Maryadi,Medan,Individual
1443,Candrakanta Tarihoran,Yogyakarta,Individual
1444,Puti Salimah Pradana,Tangerang,Individual
1445,Yessi Sitompul,Batam,Business
1446,"Calista Laksmiwati, M.Kom.",Bekasi,Individual
1447,Fathonah Rahayu,Lampung,Individual
1448,Marsudi Zulkarnain,Sidoarjo,Individual
1449,Dimaz Gunawan,Pekanbaru,Individual
1450,Kemal Rahayu,Jambi,Individual
1451,Cahyanto Usamah,Jakarta,Individual
1452,Dt. Tri Pertiwi,Medan,Individual
1453,Asman Marbun,Bogor,Business
1454,Elvina Maryati,Malang,Individual
1455,Rahayu Pratiwi,Padang,Individual
1456,"Ajiman Wijayanti, S.Pd",Yogyakarta,Business
1457,Darijan Hassanah,Bandung,Business
1458,Dr. Novi Narpati,Medan,Individual
1459,Radika Zulkarnain,Bogor,Individual
1460,R. Wulan Padmasari,Jambi,Individual
1461,"R. Sarah Wahyuni, M.TI.",Bogor,Individual
1462,Eli Siregar,Cirebon,Individual
1463,Rina Rahayu,Jambi,Individual
1464,Dartono Waluyo,Pekanbaru,Individual
1465,Diah Kurniawan,Bekasi,Individual
1466,Damar Nurdiyanti,Lampung,Individual
1467,"Drs. Silvia Andriani, S.E.I",Bengkulu,Business
1468,Puti Elma Kusmawati,Tangerang,Business
1469,Ir. Ani Nasyidah,Jambi,Individual
1470,KH. Banara Iswahyudi,Cirebon,Individual
1471,Sakura Mustofa,Bogor,Business
1472,Drs. Yunita Adriansyah,Bengkulu,Individual
1473,"Ir. Martaka Astuti, M.TI.",Jambi,Individual
1474,Kartika Gunawan,Bengkulu,Business
1475,"Paris Aryani, S.H.",Cirebon,Individual
1476,"drg. Paiman Wibowo, S.I.Kom",Depok,Business
1477,Ir. Cinthia Anggraini,Batam,Individual
1478,Dodo Kuswandari,Bandung,Individual
1479,"Sutan Upik Hutasoit, S.Pd",Palembang,Individual
1480,Drs. Laila Rajasa,Jambi,Individual
1481,Adhiarja Ardianto,Depok,Individual
1482,Drs. Devi Nurdiyanti,Lampung,Individual
1483,Harimurti Yolanda,Surabaya,Business
1484,Malik Sihotang,Bogor,Individual
1485,Karen Kurniawan,Palembang,Individual
1486,Irsad Yulianti,Bogor,Individual
1487,Tgk. Hana Nasyiah,Bogor,Individual
1488,Padmi Utama,Depok,Individual
1489,Tgk. Sabrina Widodo,Cirebon,Individual
1490,"Sutan Hendri Puspasari, M.Pd",Padang,Individual
1491,Elma Uwais,Yogyakarta,Individual
1492,Dr. Jayadi Ramadan,Semarang,Individual
1493,Ratih Situmorang,Malang,Business
1494,"H. Hasta Mandala, S.IP",Bandung,Business
1495,"Ghaliyati Hassanah, S.E.",Medan,Individual
1496,Dariati Melani,Yogyakarta,Individual
1497,Winda Sirait,Depok,Individual
1498,"Dr. Luwes Habibi, S.E.",Pekanbaru,Individual
1499,Siska Ardianto,Palembang,Individual
1500,"R. Ridwan Maulana, M.Kom.",Cirebon,Individual
1501,drg. Clara Haryanto,Depok,Business
1502,Gawati Uwais,Depok,Individual
1503,Lulut Firgantoro,Bandung,Individual
1504,"Kiandra Wacana, M.Ak",Padang,Individual
1505,"Karma Suwarno, M.Ak",Sidoarjo,Individual
1506,Warsita Natsir,Bogor,Individual
1507,"Jumari Farida, S.Ked",Depok,Individual
1508,Soleh Wahyuni,Bekasi,Individual
1509,"Dr. Edison Nababan, S.Gz",Tangerang,Business
1510,"Drs. Kajen Maryati, S.H.",Bengkulu,Individual
1511,R. Samiah Firgantoro,Solo,Individual
1512,Halima Yolanda,Palembang,Individual
1513,Candrakanta Irawan,Batam,Individual
1514,Victoria Wacana,Surabaya,Business
1515,Salsabila Widodo,Solo,Individual
1516,Rini Pangestu,Semarang,Individual
1517,Dt. Okto Hidayat,Bogor,Individual
1518,Kunthara Suryono,Cirebon,Business
1519,"Yance Purwanti, M.Farm",Malang,Individual
1520,Jelita Saefullah,Pekanbaru,Individual
1521,Luluh Nababan,Semarang,Business
1522,Latika Permata,Bogor,Individual
1523,Elon Natsir,Malang,Individual
1524,Ophelia Kurniawan,Bengkulu,Individual
1525,R. Jefri Sihombing,Surabaya,Individual
1526,Calista Mulyani,Bandung,Business
1527,Paulin Permata,Malang,Business
1528,Talia Handayani,Bogor,Individual
1529,Padmi Laksmiwati,Malang,Individual
1530,"Sutan Praba Sirait, M.M.",Surabaya,Business
1531,"Jagaraga Rahmawati, S.Ked",Palembang,Individual
1532,Calista Rajata,Yogyakarta,Individual
1533,Harjaya Usada,Tangerang,Individual
1534,"Sutan Murti Pradana, S.Psi",Bengkulu,Business
1535,Kamila Maryati,Bekasi,Individual
1536,Dt. Naradi Saptono,Semarang,Individual
1537,Edward Iswahyudi,Depok,Business
1538,Samiah Siregar,Jambi,Individual
1539,Kadir Nugroho,Cirebon,Individual
1540,Iriana Thamrin,Jakarta,Individual
1541,Tugiman Pertiwi,Padang,Individual
1542,Elvina Zulaika,Bogor,Business
1543,Jamil Pangestu,Padang,Business
1544,Oman Permadi,Bogor,Individual
1545,"Tgk. Farhunnisa Pradana, S.Kom",Lampung,Business
1546,"R.A. Zalindra Safitri, S.I.Kom",Bekasi,Individual
1547,Prayogo Kurniawan,Solo,Individual
1548,Viman Hutapea,Sidoarjo,Individual
1549,"Yahya Wijayanti, M.Kom.",Bekasi,Business
1550,Cut Vanesa Namaga,Sidoarjo,Individual
1551,Samsul Laksmiwati,Sidoarjo,Individual
1552,Raina Sihotang,Bengkulu,Business
1553,Ratih Saefullah,Solo,Individual
1554,Elvina Melani,Bogor,Individual
1555,Lala Prasetya,Lampung,Business
1556,"Drs. Cagak Habibi, M.TI.",Depok,Business
1557,"dr. Jati Namaga, S.Gz",Bengkulu,Individual
1558,Tgk. Hartana Natsir,Jambi,Individual
1559,Devi Maryati,Jambi,Business
1560,Iriana Anggriawan,Lampung,Individual
1561,Mursita Pranowo,Surabaya,Business
1562,Ratna Januar,Solo,Individual
1563,Karen Suryatmi,Lampung,Individual
1564,"Tgk. Fitria Pudjiastuti, S.T.",Padang,Individual
1565,Embuh Halimah,Bogor,Individual
1566,dr. Karimah Nashiruddin,Palembang,Individual
1567,Lintang Pranowo,Bogor,Individual
1568,Tira Wahyudin,Batam,Business
1569,Zulaikha Wacana,Medan,Individual
1570,Mila Najmudin,Jakarta,Individual
1571,R. Ratih Pradana,Bengkulu,Individual
1572,"Puti Tantri Saputra, S.H.",Malang,Individual
1573,dr. Sabri Wibowo,Malang,Individual
1574,Cakrabuana Maryadi,Batam,Individual
1575,Yani Anggriawan,Tangerang,Individual
1576,Imam Mandasari,Batam,Individual
1577,Tugiman Usamah,Cirebon,Individual
1578,Dr. Najib Sihotang,Bandung,Individual
1579,"drg. Eja Ramadan, M.Pd",Batam,Individual
1580,"Ir. Alika Widodo, S.IP",Cirebon,Individual
1581,"Elisa Halim, S.Kom",Malang,Individual
1582,"Tgk. Nabila Usamah, S.IP",Malang,Business
1583,Uli Sitorus,Batam,Individual
1584,Karen Tarihoran,Cirebon,Individual
1585,Dr. Wardi Rajasa,Padang,Individual
1586,Ayu Zulkarnain,Cirebon,Business
1587,Gara Wastuti,Pekanbaru,Business
1588,R.A. Ratih Permata,Surabaya,Individual
1589,"Martaka Nasyiah, S.E.",Jakarta,Individual
1590,"T. Garang Simbolon, M.TI.",Solo,Business
1591,Vicky Hassanah,Palembang,Individual
1592,Harjaya Susanti,Solo,Individual
1593,Malika Usamah,Malang,Individual
1594,Taswir Marbun,Tangerang,Individual
1595,"Respati Sirait, S.Farm",Palembang,Individual
1596,"Luwar Pertiwi, S.Sos",Pekanbaru,Individual
1597,"Puti Cindy Marpaung, S.Psi",Bandung,Individual
1598,Galar Simanjuntak,Depok,Business
1599,"Erik Santoso, M.Ak",Jambi,Business
1600,"Harto Saputra, M.M.",Depok,Individual
1601,"Tgk. Pangeran Rahmawati, M.TI.",Yogyakarta,Individual
1602,Laras Marbun,Solo,Business
1603,Sabar Damanik,Surabaya,Individual
1604,Ozy Prakasa,Bengkulu,Individual
1605,"Dwi Hutapea, S.Kom",Lampung,Individual
1606,Hasta Jailani,Sidoarjo,Business
1607,Atma Kusmawati,Semarang,Individual
1608,Dt. Akarsana Widodo,Solo,Individual
1609,KH. Bakda Jailani,Bandung,Individual
1610,Raina Mangunsong,Bengkulu,Individual
1611,Marwata Wibisono,Cirebon,Business
1612,Ghaliyati Prayoga,Bengkulu,Business
1613,"Intan Handayani, S.E.I",Jakarta,Individual
1614,Karsa Narpati,Lampung,Business
1615,Anom Wijayanti,Pekanbaru,Individual
1616,Zelda Simbolon,Pekanbaru,Individual
1617,"Dr. Nadia Namaga, S.T.",Yogyakarta,Individual
1618,drg. Cahya Namaga,Medan,Individual
1619,Lantar Riyanti,Lampung,Individual
1620,Siti Usada,Sidoarjo,Individual
1621,drg. Paramita Uyainah,Surabaya,Individual
1622,"Kasusra Saragih, S.I.Kom",Surabaya,Individual
1623,Puput Pradana,Depok,Individual
1624,"R. Ilyas Samosir, S.I.Kom",Cirebon,Individual
1625,Hana Mangunsong,Medan,Business
1626,Ajeng Adriansyah,Yogyakarta,Individual
1627,KH. Samsul Mansur,Bengkulu,Individual
1628,Irma Halimah,Padang,Individual
1629,Dt. Malik Lestari,Yogyakarta,Individual
1630,"drg. Eja Anggriawan, S.Farm",Solo,Business
1631,"T. Lembah Pradipta, S.Ked",Bogor,Individual
1632,Tgk. Dacin Zulkarnain,Medan,Individual
1633,dr. Harto Prayoga,Palembang,Business
1634,Nasrullah Yuliarti,Padang,Individual
1635,Yance Waluyo,Tangerang,Individual
1636,Eluh Hutapea,Bengkulu,Individual
1637,Sari Permadi,Bandung,Individual
1638,KH. Raharja Suryatmi,Jambi,Individual
1639,"H. Mahdi Saputra, S.Pd",Jakarta,Individual
1640,"Paiman Nasyidah, S.T.",Bogor,Business
1641,Fitriani Hidayat,Jakarta,Individual
1642,Cahya Siregar,Depok,Individual
1643,Makuta Hasanah,Bengkulu,Business
1644,Dr. Humaira Oktaviani,Malang,Business
1645,Fitriani Sinaga,Solo,Individual
1646,Cakrawangsa Hardiansyah,Lampung,Individual
1647,Dt. Cengkir Jailani,Padang,Individual
1648,Hasna Mahendra,Cirebon,Individual
1649,"Maida Anggriawan, S.H.",Padang,Business
1650,Cakrawangsa Budiman,Pekanbaru,Individual
1651,Gasti Siregar,Bogor,Business
1652,Ira Mandasari,Padang,Individual
1653,Malika Firmansyah,Bengkulu,Individual
1654,Cindy Maulana,Malang,Individual
1655,Emas Wijaya,Cirebon,Individual
1656,Kenari Halimah,Bandung,Individual
1657,Dadi Ramadan,Yogyakarta,Individual
1658,"drg. Yance Budiman, S.IP",Malang,Individual
1659,"H. Drajat Winarno, M.M.",Sidoarjo,Business
1660,Okto Firmansyah,Cirebon,Business
1661,Jagaraga Kuswoyo,Pekanbaru,Individual
1662,Ir. Daniswara Kusmawati,Palembang,Individual
1663,Sabrina Saragih,Batam,Business
1664,Endah Usamah,Lampung,Individual
1665,"Azalea Pudjiastuti, M.TI.",Cirebon,Individual
1666,Dono Laksmiwati,Jambi,Individual
1667,"Emin Napitupulu, S.I.Kom",Solo,Individual
1668,Saka Widiastuti,Cirebon,Business
1669,Balidin Prakasa,Sidoarjo,Individual
1670,"Ibrahim Simbolon, S.Ked",Semarang,Individual
1671,Putu Saefullah,Pekanbaru,Individual
1672,Puti Lala Prasasta,Lampung,Individual
1673,Artanto Prastuti,Semarang,Individual
1674,"H. Jaswadi Riyanti, S.E.I",Solo,Business
1675,Vera Irawan,Semarang,Individual
1676,Candrakanta Mandasari,Padang,Business
1677,Mahfud Safitri,Surabaya,Individual
1678,Vanya Utami,Lampung,Business
1679,Asmuni Tamba,Tangerang,Individual
1680,"Candra Nasyiah, S.IP",Bandung,Business
1681,Jinawi Pradipta,Palembang,Business
1682,Puti Yuliarti,Depok,Individual
1683,"Tgk. Reksa Farida, S.Kom",Solo,Individual
1684,Malik Waluyo,Depok,Individual
1685,Tari Mansur,Sidoarjo,Individual
1686,Azalea Laksita,Bekasi,Business
1687,"Maida Purwanti, S.Pd",Medan,Business
1688,H. Jindra Nainggolan,Yogyakarta,Individual
1689,R. Puji Tampubolon,Pekanbaru,Individual
1690,Uchita Hastuti,Malang,Individual
1691,Yance Rahimah,Sidoarjo,Individual
1692,"Drs. Elisa Hidayat, M.TI.",Tangerang,Individual
1693,Ihsan Sihombing,Jambi,Individual
1694,"Tgk. Puput Utama, M.M.",Surabaya,Business
1695,Prayoga Uyainah,Medan,Business
1696,dr. Oskar Nashiruddin,Semarang,Individual
1697,Lukman Utama,Cirebon,Business
1698,"Drs. Digdaya Sinaga, S.Pt",Yogyakarta,Business
1699,"Kawaya Wibisono, S.Kom",Malang,Individual
1700,Ir. Jamal Puspasari,Jakarta,Individual
1701,Luwar Suryono,Solo,Individual
1702,Laila Yuniar,Padang,Business
1703,Carla Kuswoyo,Surabaya,Business
1704,Ir. Bagas Gunawan,Palembang,Individual
1705,"R. Elma Firmansyah, S.Kom",Jakarta,Individual
1706,Jayeng Nababan,Tangerang,Individual
1707,Anggabaya Pertiwi,Depok,Individual
1708,"Raihan Wibisono, M.Kom.",Lampung,Individual
1709,Drs. Nardi Rahayu,Jambi,Individual
1710,Alika Utama,Bandung,Individual
1711,Luluh Hidayanto,Solo,Individual
1712,Wadi Pranowo,Depok,Business
1713,"Joko Hutapea, M.M.",Pekanbaru,Individual
1714,"Ir. Aswani Tarihoran, M.Pd",Tangerang,Individual
1715,"Lidya Uwais, S.Gz",Surabaya,Individual
1716,"Ir. Hasna Nuraini, S.Gz",Bandung,Individual
1717,"Belinda Sihombing, S.Pt",Medan,Individual
1718,Yosef Maryati,Bengkulu,Business
1719,Baktianto Pradipta,Bekasi,Individual
1720,dr. Dadap Nababan,Bandung,Business
1721,Ir. Drajat Purnawati,Depok,Business
1722,"Warta Nugroho, M.Pd",Medan,Individual
